type,name,symbol,address,deployer
20,FmesiAirdrop,FMESI.COM,0x000003d829f8dab21981b195c2b430a849ed407c,0xa4155ee0d83854ac28cce787cf53657bd672b895
20,Dai Stablecoin,DAI,0x8d11ec38a3eb5e956b052f67da8bdc9bef8abf3e,0x2d407ddb06311396fe14d4b49da5f0471447d45c
20,Frapped USDT,fUSDT,0x049d68029688eabf473097a2fc38ef61633a3c7a,0x4bfcbc6d507c6cf6b419b4f65670e3f7a81ea93f
20,BeethovenxToken,BEETS,0xf24bcf4d1e507740041c9cfd2dddb29585adce1e,0x4fbe899d37fb7514adf2f41b0630e018ec275a0c
20,Hector,HEC,0x5c4fdfc5233f935f20d2adba572f770c2e377ab0,0xb4811708a1a8b8d260b106cccc55d0343b7cf55a
20,Ethereum,ETH,0x74b23882a30290451a17c44f4f05243b6b58c76d,0x2d407ddb06311396fe14d4b49da5f0471447d45c
20,USDC,anyUSDC,0x95bf7e307bc1ab0ba38ae10fc27084bc36fcd605,0xfa9da51631268a30ec3ddd1ccbf46c65fad99251
20,SpiritSwap Token,SPIRIT,0x5cc61a78f164885776aa610fb0fe1257df78e59b,0x635be83d56fe9b6a9f9a232f8d051eff9a415f13
20,Liquid Driver,LQDR,0x10b620b2dbac4faa7d7ffd71da486f5d44cd86f9,0x06917efce692cad37a77a50b9beef6f4cdd36422
20,TOMB,TOMB,0x6c021ae822bea943b2e66552bde1d2696a53fbb7,0x12164b332d01cc694e752d7039ee21d56fe7705d
20,TSHARE,TSHARE,0x4cdf39285d7ca8eb3f090fda0c069ba5f4145b37,0x12164b332d01cc694e752d7039ee21d56fe7705d
20,DEUS,DEUS,0xde5ed76e7c05ec5e4572cfc88d1acea165109e44,0x55638a37d2c29a1c602dc0e3f81751a54dc504f0
20,Solidly,SOLID,0x888ef71766ca594ded1f0fa3ae64ed2941740a20,0x93e439cecdbf10bb63452c07f30c5b1dcd39baf6
20,Boo MirrorWorld,xBOO,0xa48d959ae2e88f1daa7d5f611e01908106de7598,0x95478c4f7d22d1048f46100001c2c69d2ba57380
20,Spell Token,SPELL,0x468003b688943977e6130f4f68f23aad939a1040,0xfa9da51631268a30ec3ddd1ccbf46c65fad99251
20,Route Token,Route,0x11bbf12363dc8375b78d2719395d505f52a02f68,0xb00b19938346b745ccb3fc4fad946de0caa724a2
20,Bitcoin,BTC,0x321162cd933e2be498cd2267a90534a804051b11,0x2d407ddb06311396fe14d4b49da5f0471447d45c
20,Comb Finance,COMB,0xae45a827625116d6c0c40b5d7359ecf68f8e9afd,0x87a58ab71b3de67340719d4fb61b97396609a6ec
20,Scream,SCREAM,0xe0654c8e6fd4d733349ac7e09f6f23da256bf475,0xb9d65266915c4ad4eea406c4e57379a0407dd09f
20,Geist.Finance Protocol Token,GEIST,0xd8321aa83fb0a4ecd6348d4577431310a6e0814d,0x229a94ee155721ea5f5cdea4dd966eb7cfcba156
20,Magic Internet Money,MIM,0x82f0b8b456c1a451378467398982d4834b6829c1,0xfa9da51631268a30ec3ddd1ccbf46c65fad99251
20,WigoSwap Token,WIGO,0xe992beab6659bff447893641a378fbbf031c5bd6,0xe6deab82a2e9c3c523dfc15e5314f7dd4b1c1e24
20,LIF3,LIF3,0xbf60e7414ef09026733c1e7de72e7393888c64da,0x9019bd2e9c7e37c2e79ce96f1c884785ecb6cf65
20,Treeb,TREEB,0xc60d7067dfbc6f2caf30523a064f416a5af52963,0xc73e62ae3c2ea1ace8f35856e95bf00469d3f2c9
20,linSpirit,LINSPIRIT,0xc5713b6a0f26bf0fdc1c52b90cd184d950be515c,0x383ea12347e56932e08638767b8a2b3c18700493
20,LSHARE,LSHARE,0xcbe0ca46399af916784cadf5bcc3aed2052d6c45,0x9019bd2e9c7e37c2e79ce96f1c884785ecb6cf65
20,Energy,NRGY,0xabebd514e778704c16f7bb14a029adab5624df23,0x95cf5354519a6ad2bd7e53fe7763201dfb24bfe4
20,TOR,TOR,0x74e23df9110aa9ea0b6ff2faee01e740ca1c642e,0x22fba1cd3b71f86e4bdf1631c1b10bac0b4e33c6
20,Solidex,SEX,0xd31fcd1f7ba190dbc75354046f6024a9b86014d7,0xde1db5af0e72270c97bd4ae588f12995a6048307
20,Spooky LP,spLP,0xec7178f4c41f346b2721907f5cf7628e388a7a58,0x152ee697f2e276fa89e96742e9bb9ab1f2e61be3
20,Geist FTM,gFTM,0x39b3bd37208cbade74d0fcbdbb12d606295b430a,0x7a0d50e55ffcbf3e2313bb4460e86dbbf8e8c25b
20,Fantom,anyFTM,0x6362496bef53458b20548a35a2101214ee2be3e0,0xfa9da51631268a30ec3ddd1ccbf46c65fad99251
20,StargateToken,STG,0x2f6f07cdcf3588944bf4c42ac74ff24bf56e7590,0x1d7c6783328c145393e84fb47a7f7c548f5ee28d
20,Geist ETH,gETH,0x25c130b2624cf12a4ea30143ef50c5d68cefa22f,0x7a0d50e55ffcbf3e2313bb4460e86dbbf8e8c25b
20,Penguin Karts,PGK,0x188a168280589bc3e483d77aae6b4a1d26bd22dc,0x4e1602505a69ad2de90fe1cd65d198f60781ad73
20,Binance,BNB,0xd67de0e0a0fd7b15dc8348bb9be742f3c5850454,0xfa9da51631268a30ec3ddd1ccbf46c65fad99251
20,Geist DAI,gDAI,0x07e6332dd090d287d3489245038daf987955dcfb,0x7a0d50e55ffcbf3e2313bb4460e86dbbf8e8c25b
20,Geist MIM,gMIM,0xc664fc7b8487a3e10824cda768c1d239f2403bbe,0x7a0d50e55ffcbf3e2313bb4460e86dbbf8e8c25b
20,Geist CRV,gCRV,0x690754a168b022331caa2467207c61919b3f8a98,0x7a0d50e55ffcbf3e2313bb4460e86dbbf8e8c25b
20,Geist LINK,gLINK,0xbecf29265b0cc8d33fa24446599955c7bcf7f73b,0x7a0d50e55ffcbf3e2313bb4460e86dbbf8e8c25b
20,Staked TAROT,xTAROT,0x74d1d2a851e339b8cb953716445be7e8abdf92f4,0x5b0390bccca1f040d8993eb6e4ce8ded93721765
20,OXD,OXD,0xc5a9848b9d145965d821aaec8fa32aaee026492d,0xda00c4fec58dc0acce8fbdcd52428a7f66dcc433
20,Curve DAO,CRV,0x1e4f97b9f9f913c46f1632781732927b9019c68b,0x2d407ddb06311396fe14d4b49da5f0471447d45c
20,BSHARE,BSHARE,0x49c290ff692149a4e16611c694fded42c954ab7a,0x1252e3f03e0caa840cbb35442d817a1686a62586
20,oxSOLID,oxSOLID,0xda0053f0befcbcac208a3f867bb243716734d809,0xda001323a345f0109a1b3a6570e4ac8d7f7f6593
20,sFTMX,sFTMX,0xd7028092c830b5c8fce061af2e593413ebbc1fc1,0x57713e501d2359b44f12c1f9fb9b3cc8d2bc4895
20,Avalanche,AVAX,0x511d35c52a3c244e7b8bd92c0c297755fbd89212,0xfa9da51631268a30ec3ddd1ccbf46c65fad99251
20,Oath Token,OATH,0x21ada0d2ac28c3a5fa3cd2ee30882da8812279b6,0xe1610bb38ce95254dd77cbc82f9c1148569b560e
20,Frapped USDT,anyUSDT,0x2823d10da533d9ee873fed7b16f4a962b2b7f181,0xfa9da51631268a30ec3ddd1ccbf46c65fad99251
20,ChainLink,LINK,0xb3654dc3d10ea7645f8319668e8f54d2574fbdc8,0x2d407ddb06311396fe14d4b49da5f0471447d45c
20,OneRing,RING,0x582423c10c9e83387a96d00a69ba3d11ee47b7b5,0x370880694995aa8a53f71645f7bec3b0e7bb25d9
20,miMATIC,miMATIC,0xfb98b335551a418cd0737375a2ea0ded62ea213b,0xfa9da51631268a30ec3ddd1ccbf46c65fad99251
20,DexBrowser,BRO,0x230576a0455d7ae33c6defe64182c0bb68bafaf3,0xbb23dfe92c75c682c00e4c47613efa287dd4e31f
20,FreshBeets,fBEETS,0xfcef8a994209d6916eb2c86cdd2afd60aa6f54b1,0x4fbe899d37fb7514adf2f41b0630e018ec275a0c
20,Ethereum,anyETH,0xbdc8fd437c489ca3c6da3b5a336d11532a532303,0xfa9da51631268a30ec3ddd1ccbf46c65fad99251
20,Wootrade Network,WOO,0x6626c47c00f1d87902fc13eecfac3ed06d5e8d8a,0xfa9da51631268a30ec3ddd1ccbf46c65fad99251
20,PaintSwap Token,BRUSH,0x85dec8c4b2680793661bca91a8f129607571863d,0x316342122a9ae36de41b231260579b92f4c8be7f
20,Tarot,TAROT,0xc5e2b037d30a390e62180970b3aa4e91868764cd,0x5b0390bccca1f040d8993eb6e4ce8ded93721765
20,Staked Hector,sHEC,0x75bdef24285013387a47775828bec90b91ca9a5f,0x22fba1cd3b71f86e4bdf1631c1b10bac0b4e33c6
20,Firebird Aggregator,FBA,0x0e249130b3545a2a287de9f27d805cab95f03db9,0xa20ca7c6705fb88847cbf50549d7a38f4e99d32c
20,xHonour,xHNR,0xd5aa2a5acfc000c08e8dab3af830ed4f09120478,0x906ba66283b47bb135eb7340f283516ae42d7297
20,DUSDC,DUSDC,0x35c0dcc355b501ae91ea48c7b3403dc7607ae718,0xcbc0aa10f9a465323ecfd21622f847f5ad541c31
20,Spooky LP,spLP,0xa7010b3ba9efb1af9fa8a30efe74c16a93891775,0x152ee697f2e276fa89e96742e9bb9ab1f2e61be3
20,Stader,SD,0x412a13c109ac30f0db80ad3bd1defd5d0a6c0ac6,0x6cbdd436210e19621efaa15db5c730038166b2f3
20,MATIC,MATIC,0x40df1ae6074c35047bff66675488aa2f9f6384f3,0xfa9da51631268a30ec3ddd1ccbf46c65fad99251
20,Spooky LP,spLP,0x2b4c76d0dc16be1c31d4c1dc53bf9b45987fc75c,0x152ee697f2e276fa89e96742e9bb9ab1f2e61be3
20,The Fidelio Duetto,BPT-BEETS-FTM,0xcde5a11a4acb4ee4c805352cec57e236bdbc3837,0x92b377187bccc6556fced2f1e6dad65850c20630
20,Beefy Escrowed Fantom,beFTM,0x7381ed41f6de418dde5e84b55590422a57917886,0x010da5ff62b6e45f89fa7b2d8ced5a8b5754ec1b
20,Frax,FRAX,0xdc301622e621166bd8e82f2ca0a26c13ad0be355,0xb7c356f980fc4305d40a9781191208e6d7cd20d4
20,WOOFi Earn Spooky LP,wespLP,0xee8318e9d597bf9df6148e86d4e35a8bc14eea88,0x97471c0fdddb5e5cc34cb08cb17961bd3a53f38f
20,BASED,BASED,0x8d7d3409881b51466b483b11ea1b8a03cded89ae,0x1252e3f03e0caa840cbb35442d817a1686a62586
20,WolfSafePoorPeople,WSPP,0x685a211c9d96d0c8c9d22b7ae309538d4c69c15c,0xc55a7183f6d060271010a4441c106f6a81d46e34
20,TombSwap V2,TOMB-V2-LP,0xfca12a13ac324c09e9f43b5e5cfc9262f3ab3223,0xe236f6890f1824fa0a7ffc39b1597a5a6077cfe9
20,Power V2,POWERv2,0x1498cbbd983b894c83d3dcc85e533d4a285b55e6,0x95cf5354519a6ad2bd7e53fe7763201dfb24bfe4
20,Granary variable debt bearing FTM,variableDebtFTM,0x0f7f11aa3c42aaa5e653ebed07220b4392a976a4,0x45b1a831f5ad67927d0f2b7c7ab57b814acb89ad
20,StakedLinSpirit,slinSpirit,0x3f569724cce63f7f24c5f921d5ddcfe125add96b,0xa65dd8c7d05fdd80eb30bd38841f2fa9d5ef07d5
20,Fantom Libero Financial Freedom,FLIBERO,0xc3f069d7439baf6d4d6e9478d9cc77778e62d147,0x0844d1203e1f5006dcaaf98806424238a57ca53b
20,Spooky LP,spLP,0x2a651563c9d3af67ae0388a5c8f89b867038089e,0x152ee697f2e276fa89e96742e9bb9ab1f2e61be3
20,Ooze,OOZE,0x60e6afeb3ac2fbc82a8d312bea3b47dc6b4848d2,0xa0caf8fdd200ca168a3457c65d0785327f13012f
20,Beefy.Finance,BIFI,0xd6070ae98b8069de6b494332d1a1a81b6179d960,0xfa9da51631268a30ec3ddd1ccbf46c65fad99251
20,vDEUS,vDEUS,0x953cd009a490176fceb3a26b9753e6f01645ff28,0xfe351f5ed699fd5ea80b906f89dfdad2f885a46c
20,Equalizer,EQUAL,0x3fd3a0c85b70754efc07ac9ac0cbbdce664865a6,0x05dddf0ae24992bcc937569cf7018fef311d945a
20,MetaFather ,MTF,0xc723374c0b6f66595691213b58147dc2da89971f,0x009e2c71a0107df10e39f8bf5cdb5682bcb14e72
20,Sturdy interest bearing USDC,sUSDC,0x75eaf7de29aeefabe53d67515fec4d199bf2e52f,0xb3c57494ce6ad7b3d5092a6672687fd01ec80eda
20,Granary USDC,grainUSDC,0x0638546741f12fa55f840a763a5aef9671c74fc1,0x45b1a831f5ad67927d0f2b7c7ab57b814acb89ad
20,USD Coin-LP,S*USDC,0x12edea9cd262006cc3c4e77c90d2cd2dd4b1eb97,0x9d1b1669c73b033dfe47ae5a0164ab96df25b944
20,Granary FTM,grainFTM,0x98d5105370191d641f32589b35cda9ecd367c74f,0x45b1a831f5ad67927d0f2b7c7ab57b814acb89ad
20,BOMB,BOMB,0x8503eb4a136bdbeb323e37aa6e0fa0c772228378,0x753286b69f927986a066717d5a28f9f23267bc69
20,Electron Token,ELCT,0x622265eab66a45fa05bac9b8d2262aa548fa449e,0x8a347ec3cb809d9a53d2b8d74e23f08d908e19dc
20,EverRise,RISE,0xc17c30e98541188614df99239cabd40280810ca3,0x33280d3a65b96eb878dd711abe9b2c0dbf740579
20,DEI,DEI,0xde12c7959e1a72bbe8a5f7a1dc8f8eef9ab011b3,0x9c95de6923ede356c86be6506ab4e676f7e9cca3
20,governanceALCX,gALCX,0x70f9fd19f857411b089977e7916c05a0fc477ac9,0x13c716188c38ce27b9b2b672a59543cf1170eabe
20,AEXMEX.ORG,AmeX,0x0de77c931335f7e0ba5b858d301a4c91df4ff66e,0xf5ff18b73246de5392c8503303eb0f5b91f03d1f
20,NFTWE,NFTWE,0x15981393239da122ba08b55f4ebd50d9bd86a2ce,0x7f4aa2e153906d59d78a03bb51cc3228dc653e95
20,Wrapped sHEC,wsHEC,0x94ccf60f700146bea8ef7832820800e2dfa92eda,0x22fba1cd3b71f86e4bdf1631c1b10bac0b4e33c6
20,Dai Stablecoin,anyDAI,0xd652776de7ad802be5ec7bebfafda37600222b48,0xfa9da51631268a30ec3ddd1ccbf46c65fad99251
20,War Bond Token,WBOND,0x59c6606ed2af925f270733e378d6af7829b5b3cf,0x9362a0a0b65426b2815cd81691488645b5708534
20,Protofi Token,PROTO,0xa23c4e69e5eaf4500f2f9301717f12b578b948fb,0x8a347ec3cb809d9a53d2b8d74e23f08d908e19dc
20,FAME,FAME,0x904f51a2e7eeaf76aaf0418cbaf0b71149686f4a,0x73b42aae1292fe81980f0c9c7a9cca55acfd34bc
20,Beets Yearn Boosted StablePool (USD),bb-yv-USD,0x5ddb92a5340fd0ead3987d3661afcd6104c3b757,0x0e2afa0b5f9174750d4e84bf9798f89b79bd5bf4
20,Spartacus,SPA,0x5602df4a94eb6c680190accfa2a475621e0ddbdc,0x23172a552bed9b521dbbaa2eee9331e16d73865c
20,Hundred Finance,HND,0x10010078a54396f62c96df8532dc2b4847d47ed3,0x8fcba7279af1d5d12c77e7062caf1e09a0623f97
20,Sushi,SUSHI,0xae75a438b2e0cb8bb01ec1e1e376de11d44477cc,0x2d407ddb06311396fe14d4b49da5f0471447d45c
20,AlpacaToken,ALPACA,0xad996a45fd2373ed0b10efa4a8ecb9de445a4302,0xfa9da51631268a30ec3ddd1ccbf46c65fad99251
20,SOLIDsex: Tokenized veSOLID,SOLIDsex,0x41adac6c1ff52c5e27568f27998d747f7b69795b,0xde1db5af0e72270c97bd4ae588f12995a6048307
20,IceToken,ICE,0xf16e81dce15b08f326220742020379b855b87df9,0x5c82f157964de5bb292774e27ac331d1e647020b
20,DarkKnightSwap Token,dKNIGHT,0x6cc0e0aedbbd3c35283e38668d959f6eb3034856,0x6ef78432f6ba7121d2891560c70a8d7c2dedfbf6
20,VolatileV1 AMM - LQDR/WFTM,vAMM-LQDR/WFTM,0xe42bb367c958e0e624c164f2491c37d8fd713515,0x9d3591719038752db0c8beee2040ffcc3b2c6b9c
20,WingSwap,WIS,0xf24be6c063bee7c7844dd90a21fdf7d783d41a94,0x1171668b8717845c4761daf51d25020ec1eddfb8
20,Wrapped MEMO,wMEMO,0xddc0385169797937066bbd8ef409b5b3c0dfeb52,0xfa9da51631268a30ec3ddd1ccbf46c65fad99251
20,Elk,ELK,0xeeeeeb57642040be42185f49c52f7e9b38f8eeee,0x6bc5fc9d0d908ef8444a7d8f6a7e1a7050a82084
20,TBOND,TBOND,0x24248cd1747348bdc971a5395f4b3cd7fee94ea0,0x12164b332d01cc694e752d7039ee21d56fe7705d
20,Spirit LPs,SPIRIT-LP,0x4fe6f19031239f105f753d1df8a0d24857d0caa2,0xef45d134b73241eda7703fa787148d9c9f4950b0
20,Space Token,SPACE,0x5f7f94a1dd7b15594d17543beb8b30b111dd464c,0xfa9da51631268a30ec3ddd1ccbf46c65fad99251
20,Multichain,MULTI,0x9fb9a33956351cf4fa040f65a13b835a3c8764e3,0x9ad2fd279ff72f8b7c167118dd0e077050d3027d
20,Spooky LP,spLP,0x668ae94d0870230ac007a01b471d02b2c94ddcb9,0x152ee697f2e276fa89e96742e9bb9ab1f2e61be3
20,Orbs,ORBS,0x3e01b7e242d5af8064cb9a8f9468ac0f8683617c,0xfa9da51631268a30ec3ddd1ccbf46c65fad99251
20,0xDAO,OXD,0xc165d941481e68696f43ee6e99bfb2b23e0e3114,0x8881acf21d569ec8182441ed381ff1945bfec5e5
20,DEI,DEI,0xde1e704dae0b4051e80dabb26ab6ad6c12262da0,0x18b4287fa4155efd149aece678a75bbd69ede0b8
20,silent FTM,sFTM,0x7146014d9a41db17552928a5f74531c873309e29,0xe6e2c266543ee7a01de3a61e8517b1a164a041ef
20,Takepile Token,TAKE,0xe9e5a97acc59bb68813bf368487fbffd0a39713b,0xaf48c210b0842cac305376c24433a61fb7dec6ef
20,Beets Yearn Boosted Pool (USDC),bb-yv-USDC,0x3b998ba87b11a1c5bc1770de9793b17a0da61561,0x1f73ae6ed391a2b1e84ff988a1bb5394b78a4a71
20,Fantohm,FHM,0xfa1fbb8ef55a4855e5688c0ee13ac3f202486286,0x3381e86306145b062ced14790b01ac5384d23d82
20,SoulPower,SOUL,0xe2fb177009ff39f52c0134e8007fa0e4baacbd07,0xfd63bf84471bc55dd9a83fdfa293ccbd27e1f4c8
20,Deesse reward,DEAR,0x0a24e12aa7793600f9c024ef3585abdec01926da,0x199d0b16696c94b09c3756aafdbeca2bb8198458
20,SINGLE Token,SINGLE,0x8cc97b50fe87f31770bcdcd6bc8603bc1558380b,0xfa9da51631268a30ec3ddd1ccbf46c65fad99251
20,Robovault V3 USDC,rvUSDC,0x1b6ecda7fd559793c0def1f1d90a2df4887b9718,0x26e03e44ba4f2eed46c8284c377c37bd46eb5e22
20,Fantom Wrapped sFHM,fwsFHM,0x73199ba57bbfe82a935b9c95850395d80a400937,0x3381e86306145b062ced14790b01ac5384d23d82
20,Spooky DEI Stable,SDS,0x6cede86aae18557736b5388b25bd948d739b9c02,0x87a58ab71b3de67340719d4fb61b97396609a6ec
20,BananaToken,BNA,0x132331815a1d519ca461e85949c8f2ed0feaece9,0x73ef0b4a0ae027a34fbcbdb3a1588d42a6a3aecf
20,XBOO Single Stake Vault,rfXBOO,0xfc550bad3c14160cba7bc05ee263b3f060149aff,0x6539519e69343535a2af6583d9bae3ad74c6a293
20,yearn.finance,YFI,0x29b0da86e484e1c0029b56e817912d778ac0ec69,0x2d407ddb06311396fe14d4b49da5f0471447d45c
20,"Lock, staked and two smoking Fantoms",BPT-sFTMx,0xc0064b291bd3d4ba0e44ccfc81bf8e7f7a579cd2,0x0e2afa0b5f9174750d4e84bf9798f89b79bd5bf4
20,Spooky LP,spLP,0x30872e4fc4edbfd7a352bfc2463eb4fae9c09086,0x152ee697f2e276fa89e96742e9bb9ab1f2e61be3
20,NEGO,NEGO,0x94cbf552a88825e7a2c78e266ee70354109d398b,0xcbc0aa10f9a465323ecfd21622f847f5ad541c31
20,HODL on Fantom,HODL,0xb2da66c4a89d0f93935d1efdb9c9c8d1d3ba9343,0x7ff146818923cc6b6b100eca54ee0e15143f96af
20,SMELT,SMELT,0x141faa507855e56396eadbd25ec82656755cd61e,0xb9b22504b9071291e938e0e582934a82c4a4670c
20,DIVIDEND_TRACKER,DIVIDEND_TRACKER,0x8707fb7a988d1c5f650aa9ddff49f19ffa9d93f3,0x15981393239da122ba08b55f4ebd50d9bd86a2ce
20,Ripae,PAE,0x8a41f13a4fae75ca88b1ee726ee9d52b148b0498,0xda2d96eadab3671d9dfc6b2901aa85e99f8f0eb3
20,Spooky LP,spLP,0xaf918ef5b9f33231764a5557881e6d3e5277d456,0x152ee697f2e276fa89e96742e9bb9ab1f2e61be3
20,Beets Yearn Boosted Pool (FTM),bb-yv-FTM,0xc3bf643799237588b7a6b407b3fc028dd4e037d2,0x1f73ae6ed391a2b1e84ff988a1bb5394b78a4a71
20,Fantom USD,FUSD,0xad84341756bf337f5a0164515b1f6f993d194e1f,0x3ea8375b450e443a9bb5cac5f4be9f8f646d7318
20,Curve.fi USD-BTC-ETH,crv3crypto,0x58e57ca18b7a47112b877e31929798cd3d703b0f,0xbabe61887f1de2713c6f97e567623453d3c79f67
20,Curve.fi Factory Plain Pool: 3poolV2,3poolV2-f,0x2dd7c9371965472e5a5fd28fbe165007c61439e1,0x686d67265703d1f124c45e33d47d794c566889ba
20,SUPA Foundation,SUPA,0x59d07a115fe3ffe5db3d52029d43cc0ef5e9ba08,0x711bddd2eabe7524dfeba4b33272ec1fe487c861
20,Yoshi.exchange,YOSHI,0x3dc57b391262e3aae37a08d91241f9ba9d58b570,0xd5c39e176bde7a32b83c178dbb3598b5160f7c82
20,fLibero Bank,XFLIBERO,0xc132e5d5fa7a3e3f78d005c1b651ae0de047d5e9,0x0844d1203e1f5006dcaaf98806424238a57ca53b
20,"Another DEI, another dollar",BPT-DEIUSDC,0x4e415957aa4fd703ad701e43ee5335d1d7891d83,0x55df810876354fc3e249f701dd78dede57991f8d
20,MSHARE,MSHARE,0xc8ca9026ad0882133ef126824f6852567c571a4e,0x2eb57f97bc00212f05d4cac404511d8b3f8ad91c
20,FantomStarter,FS,0xc758295cd1a564cdb020a78a681a838cf8e0627d,0x6e2a0a942eaa01b7eb2639b8b65d1d2768a87bac
20,GSCARAB,GSCARAB,0x6ab5660f0b1f174cfa84e9977c15645e4848f5d6,0x7abc0e9130c0b172f18da62b02eb65d136bd76e3
20,cLQDR,cLQDR,0x814c66594a22404e101fecfecac1012d8d75c156,0x66dba54ad41fe48c0a60dc1f4293732017d86a12
20,2SHARE Token,2SHARES,0xc54a1684fd1bef1f077a336e6be4bd9a3096a6ca,0x00000087c4cebffb95746d1935de7fbcab092f40
20,ChainPort Token [via ChainPort.io],PORTX,0x504ec4f9af7bbf8cad73ccc2121a3a7fb4c81bcf,0x2861f4fcadeb5be5ca47d306d139ec97439fc35c
20,L3USD,L3USD,0x5f0456f728e2d59028b4f5b8ad8c604100724c6a,0x9019bd2e9c7e37c2e79ce96f1c884785ecb6cf65
20,Pumpkin,PUMPKIN,0xad522217e64ec347601015797dd39050a2a69694,0xe6e2c266543ee7a01de3a61e8517b1a164a041ef
20,PILLS Token,PILLS,0xb66b5d38e183de42f21e92abcaf3c712dd5d6286,0x02fbd037a4db4a49f8afb0ff092bd3ad27844307
20,Curve.fi gDAI/gUSDC/gUSDT,g3CRV,0xd02a30d33153877bc20e5721ee53dedee0422b2f,0x7eeac6cddbd1d0b8af061742d41877d7f707289a
20,Spirit LPs,SPIRIT-LP,0x30748322b6e34545dbe0788c421886aeb5297789,0xef45d134b73241eda7703fa787148d9c9f4950b0
20,Spooky LP,spLP,0xf0702249f4d3a25cd3ded7859a165693685ab577,0x152ee697f2e276fa89e96742e9bb9ab1f2e61be3
20,UniDex,UNIDX,0x2130d2a1e51112d349ccf78d2a1ee65843ba36e0,0xfa9da51631268a30ec3ddd1ccbf46c65fad99251
20,Staked Powerful,sPWFL,0x22f936a02bab8448ee1c5d6f1aad0eada9480c1d,0x95cf5354519a6ad2bd7e53fe7763201dfb24bfe4
20,Bitcoin,anyBTC,0x2406dce4da5ab125a18295f4fb9fd36a0f7879a2,0xfa9da51631268a30ec3ddd1ccbf46c65fad99251
20,Wigo LPs,Wigo-LP,0xb66e5c89eba830b31b3ddcc468dd50b3256737c5,0xc831a5cbfb4ac2da5ed5b194385dfd9bf5bfcba7
20,Potluck Labs Token,LABS,0x623d0f6a58e563c8627da26b567269a18555aa52,0x6918123f15134a49f7643e3f4da44107ac541ab5
20,Staked Spell Tokens,sSPELL,0xbb29d2a58d880af8aa5859e30470134deaf84f2b,0xfa9da51631268a30ec3ddd1ccbf46c65fad99251
20,Aave,AAVE,0x6a07a792ab2965c72a5b8088d3a069a7ac3a993b,0x2d407ddb06311396fe14d4b49da5f0471447d45c
20,ZOO,ZOO,0x09e145a1d53c0045f41aeef25d8ff982ae74dd56,0xc2136c0409679c7af249cbd7af1bc17da2f08142
20,Geist USDC,gUSDC,0xe578c856933d8e1082740bf7661e379aa2a30b26,0x7a0d50e55ffcbf3e2313bb4460e86dbbf8e8c25b
20,VolatileV1 AMM - WFTM/SPIRIT,vAMM-WFTM/SPIRIT,0x912b333ddafc925f63c9746e5115a2cd5290b59e,0x9d3591719038752db0c8beee2040ffcc3b2c6b9c
20,ftm.guru,ELITE,0xf43cc235e686d7bc513f53fbffb61f760c3a1882,0xbab9645d1b78425a7e4e9e78e8dd32aabd800a16
